quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0
61803609,F,2,10/8/1988,582,D,96.9,1,SEDAN,2.211,0,0
80587812,F,6,1/3/1948,807,C,109.5,2,HBACK,1.408,0,210.6968524
56632690,M,4,6/13/1969,546,A,113.9,4,SEDAN,0.385,0,242.1656117
99061930,F,3,8/18/1977,563,A,80.7,3,UTE,2.376,0,44.423395
48454303,F,4,1/24/1962,619,A,74.7,3,HBACK,0.869,0,434.3065864
83163194,M,,1/19/1955,759,E,7.5,3,TRUCK,1.056,0,0
58364211,F,4,6/25/1967,691,A,108.5,1,SEDAN,2.156,0,0
63404854,M,3,7/30/1971,701,B,142.6,2,SEDAN,1.804,0,273.932394
91729998,F,1,1/10/1995,475,C,144,2,PANVN,2.629,0,1429.60321
57665150,F,4,6/16/1961,794,C,144,3,HBACK,0.979,0,37.07235298
35318757,M,6,3/14/1938,841,C,132,3,TRUCK,1.54,0,244.295249
49373739,M,5,5/27/1957,795,E,94.5,3,TRUCK,3.256,0,66.39524798
10752094,M,6,3/23/1941,840,B,140.5,1,HBACK,1.408,0,32.43093264
13606877,F,6,11/3/1945,841,A,65.1,2,SEDAN,2.112,0,0
17187920,F,2,10/26/1985,823,C,145.5,3,HBACK,1.078,0,0
91723262,F,3,4/26/1974,579,B,119.2,1,SEDAN,2.255,0,362.7567568
24129558,F,1,11/16/1996,561,F,114,2,HBACK,1.628,0,741.4079299
92196442,F,3,5/2/1970,715,C,145.5,2,HBACK,1.749,0,0
71238269,M,6,12/18/1939,723,C,102,1,SEDAN,2.09,0,91.30259794
80587745,M,5,10/12/1951,624,A,56.5,3,STNWG,3.344,0,61.39516803
69180511,F,3,11/13/1979,460,D,124.5,2,HBACK,1.771,0,353.4052746
42819850,M,4,2/11/1966,771,E,39,2,TRUCK,2.255,0,0
20999303,F,,9/19/1962,407,A,93.7,3,SEDAN,1.441,1,1534.551427
58538506,M,3,9/5/1976,645,E,36,1,STNWG,4.719,0,496.3303254
74554014,F,3,2/13/1973,581,A,87.8,1,HBACK,1.529,0,0
69281399,M,4,12/4/1960,777,C,130.5,2,STNWG,4.059,0,0
45134849,F,3,7/3/1974,611,A,63.9,3,HDTOP,2.189,0,0
79254317,M,4,9/19/1962,635,F,120,1,STNWG,6.083,0,66.74809626
37094925,M,4,4/24/1960,652,A,80,4,STNWG,2.101,0,0
97455293,F,2,7/10/1985,799,A,85.9,1,SEDAN,2.838,0,0
24970922,M,,11/20/1955,733,D,99.9,1,SEDAN,2.046,0,0
57554991,F,2,6/17/1983,600,F,104,3,STNWG,2.915,0,0
54060652,F,4,9/4/1960,620,C,99,3,HBACK,0.869,0,214.3793381
91513832,M,4,5/17/1964,808,A,55.6,4,SEDAN,0.572,0,23.71475138
97128792,F,3,10/6/1973,741,A,98.8,3,SEDAN,1.111,0,0
99937825,M,1,4/29/1999,,C,142.5,2,TRUCK,1.705,0,415.4939729
74424836,M,,6/3/1986,725,A,94.3,1,HBACK,1.694,0,0
54390073,F,5,1/23/1955,743,D,106.2,1,SEDAN,1.991,0,0
77849855,F,1,11/22/1994,606,A,138.5,4,HBACK,0.341,0,98.77505643
58755652,M,2,6/22/1984,663,A,85.3,3,SEDAN,1.287,0,270.4963043
95481593,F,4,11/1/1967,692,C,145.5,3,STNWG,3.509,0,35.4867821
16716422,M,5,11/4/1950,546,C,139.5,4,SEDAN,1.188,0,489.7115514
62291815,M,4,3/24/1967,763,C,142.5,4,STNWG,1.661,0,0
67249242,M,4,2/2/1963,603,C,123,4,STNWG,1.991,0,95.16025284
33444786,M,5,12/18/1953,797,A,81.2,2,STNWG,1.947,0,0
89252156,F,,8/26/1966,634,D,86.8,2,HBACK,1.595,0,2784.333229
52540490,F,3,1/12/1975,460,D,142,3,HBACK,1.705,1,1712.506603
46899592,F,2,8/3/1987,618,D,75.3,3,SEDAN,1.837,0,121.4961233
94109981,F,2,2/26/1981,494,C,138,1,HBACK,1.54,0,137.7841575
25739018,M,2,8/27/1988,630,A,120.6,2,SEDAN,6.765,0,668.6870435
39763161,F,3,7/10/1970,506,C,133.5,4,STNWG,1.287,0,355.8481284
62076238,F,2,12/7/1989,,A,118.5,2,STNWG,1.892,0,19.05773544
75379212,M,4,12/16/1968,654,A,83.6,1,STNWG,3.432,0,0
74709691,M,3,5/12/1979,615,D,87.1,1,UTE,4.213,0,0
62382344,F,6,2/23/1949,805,E,28.5,1,SEDAN,2.574,0,19.40833886
84310991,F,3,3/14/1971,758,A,50,1,STNWG,3.41,0,33.08769108
70114746,M,6,7/25/1939,733,B,100.6,1,STNWG,4.378,0,0
28017068,M,3,10/16/1975,623,A,,3,STNWG,1.474,0,822.8965669
65374441,F,3,9/24/1978,527,E,48,2,HBACK,1.991,0,775.7428029
75763648,M,4,3/14/1961,770,B,157.4,2,HBACK,1.848,0,247.476056
42183802,M,4,9/18/1963,632,D,128.3,3,TRUCK,1.419,0,0
15425520,F,4,12/20/1962,308,A,75.7,1,HBACK,1.507,0,1535.488764
93532997,F,2,3/14/1984,370,C,132,3,STNWG,1.342,1,1796.618839
32662654,M,2,3/26/1982,694,B,119.7,2,STNWG,2.915,0,353.7455021
63432848,M,3,2/12/1978,611,B,142.7,1,HBACK,1.771,0,149.7444246
45297706,M,,10/30/1968,606,C,126,4,STNWG,1.496,0,0
30849702,M,1,8/29/1990,469,B,121.4,4,HBACK,0.506,0,1332.731715
93456790,M,3,6/1/1977,697,E,18,1,UTE,4.7839,0,0
51096924,M,4,12/27/1964,707,A,28.3,2,SEDAN,1.947,0,0
63142960,F,2,3/13/1986,642,C,145.5,4,SEDAN,0.396,0,29.02974469
23093631,F,,4/30/1933,813,A,90,2,HBACK,1.892,0,288.5617259
74815144,M,6,6/4/1934,485,A,59.3,2,SEDAN,1.848,0,338.0214693
79905807,M,1,1/28/1999,641,E,115.5,4,STNWG,1.661,0,16.02691255
96870189,F,3,7/15/1974,679,B,122.4,4,SEDAN,0.429,0,0
37974668,F,1,8/8/1990,696,B,107.7,2,SEDAN,1.639,0,27.52604894
85799875,F,1,4/30/1994,,C,144,3,HBACK,1.848,0,444.4966505
14997384,F,,7/31/1974,648,B,129.7,3,STNWG,2.53,0,331.2605574
42784414,F,5,3/4/1955,646,B,82.4,4,HBACK,0.891,0,0
49700110,F,3,5/12/1971,321,A,83.8,3,SEDAN,1.166,0,4623.482083
59705182,M,5,4/10/1951,779,A,111.9,4,STNWG,1.496,0,0
84689997,F,3,7/19/1971,797,C,148.5,4,HBACK,0.594,0,0
74123148,F,4,10/20/1961,745,B,93,3,STNWG,2.926,0,0
80832086,F,4,9/23/1960,797,C,138,1,HBACK,2.827,0,84.15185899
52699499,F,2,5/22/1987,598,C,114,4,STNWG,1.298,0,152.2587252
84878320,F,3,9/2/1971,619,C,133.5,3,SEDAN,1.43,0,0
26061157,M,4,3/3/1966,632,B,108,3,SEDAN,1.177,0,0
63416137,F,,7/5/1980,542,C,93,3,HBACK,1.408,0,75.10899478
54457997,M,3,1/26/1971,414,A,86.8,3,STNWG,2.827,0,383.7817966
97478191,F,5,4/14/1958,762,F,150,1,UTE,4.8389,0,0
73347125,M,5,12/11/1955,822,C,145.5,4,UTE,1.364,0,33.91937535
31764629,M,3,7/29/1971,628,C,54,2,SEDAN,1.672,0,83.9385265
36736503,F,,10/23/1981,635,C,148.5,1,SEDAN,2.057,0,0
82500083,F,4,2/7/1964,807,D,94.1,2,STNWG,4.224,0,0
33079093,F,4,10/6/1964,846,A,52.2,1,STNWG,6.1963,0,0
26625817,F,3,11/2/1974,451,C,90,3,STNWG,2.398,0,6391.76477
79607976,F,3,3/17/1971,732,C,126,4,SEDAN,0.847,0,0
41493948,F,,4/4/1932,836,C,142.5,2,SEDAN,1.881,0,99.79333456
50517527,M,4,11/13/1964,711,A,73,1,STNWG,4.114,0,0
94921870,F,2,5/8/1982,384,B,106.4,2,SEDAN,1.87,1,3089.720924
81088261,M,4,2/1/1968,,C,148.5,4,STNWG,0.847,0,354.7221547
98245135,F,6,3/3/1947,740,B,129.4,4,SEDAN,0.638,0,0
88448559,F,1,10/27/1993,679,A,83.7,2,HBACK,1.672,0,144.3703028
92336444,F,3,1/14/1971,679,B,129.5,3,UTE,1.298,0,0
17493582,M,4,12/3/1969,540,F,146,3,STNWG,2.189,0,1257.715186
83447648,M,4,10/27/1964,740,C,148.5,4,HBACK,0.594,0,0
19184453,M,4,9/26/1969,597,C,147,4,SEDAN,1.243,0,0
71480149,F,5,11/17/1958,737,E,22.5,2,STNWG,3.872,0,0
87788749,M,5,6/30/1950,745,F,140,4,SEDAN,0.66,0,22.04109031
47443682,M,3,9/27/1977,669,E,,4,UTE,0.924,0,63.36824161
45131808,F,3,8/21/1975,531,F,,2,STNWG,4.07,0,363.4689319
94251798,M,1,5/21/1997,468,C,124.5,3,UTE,2.607,1,1318.930774
97377627,F,3,12/20/1974,634,C,103.5,4,MIBUS,1.848,0,1557.960573
69388530,M,4,6/22/1963,600,B,116.1,2,SEDAN,1.98,0,32.26688778
43673295,F,3,10/31/1976,682,B,120,2,SEDAN,1.98,0,43.69473883
82671267,M,2,5/5/1986,627,A,108.4,2,STNWG,3.344,0,505.8308301
36471148,M,5,7/2/1951,823,B,113.6,3,PANVN,2.024,0,0
93593557,M,2,2/13/1983,332,C,,1,UTE,4.8774,0,6930.99463
70850659,F,4,5/9/1960,724,C,120,3,HBACK,1.111,0,85.90840508
29271816,M,,4/15/1958,842,B,89.2,2,SEDAN,1.694,0,62.74945864
48595796,F,,3/18/1992,531,A,72.6,1,HBACK,1.573,0,301.4524555
17374261,F,4,11/28/1965,666,C,112.5,4,HBACK,0.781,0,0
10437637,M,6,12/2/1937,481,B,136.8,3,SEDAN,1.166,0,3539.057479
63041658,M,1,10/8/1995,448,A,63.5,2,STNWG,4.675,0,4424.167727
56160645,M,2,10/21/1986,733,B,101.2,2,SEDAN,2.387,0,0
81216709,M,3,11/18/1978,666,C,123,1,HBACK,1.8139,0,17.50234245
27300554,F,2,2/22/1987,754,C,124.5,2,SEDAN,1.716,0,55.06735418
33358390,F,4,12/5/1962,755,A,101.1,4,HBACK,0.583,0,30.74643678
72632405,M,2,7/21/1988,464,C,76.5,4,STNWG,1.65,0,3738.806656
94145931,F,5,1/16/1953,775,C,144,4,SEDAN,0.451,0,0
81202169,F,3,7/26/1971,651,D,60.2,4,STNWG,1.54,0,0
61252768,F,,11/3/1945,667,C,136.5,3,HBACK,1.1,0,0
67656125,F,3,10/22/1971,733,E,55.5,2,STNWG,4.433,0,0
44046154,F,1,5/31/1992,,C,121.5,4,STNWG,1.947,0,171.0445907
89208937,F,4,7/22/1964,766,B,112.9,1,SEDAN,2.387,0,0
35497565,F,3,5/16/1971,703,A,82.6,4,HBACK,1.1,0,59.54029024
14474297,F,5,4/29/1959,791,A,94,1,STNWG,6.27,0,0
62038290,F,,12/23/1960,438,F,128,4,SEDAN,0.385,0,341.3973628
56736387,F,2,10/11/1984,,A,102.2,3,HBACK,1.485,0,999.0012587
40673912,M,2,10/21/1981,404,B,140.8,4,STNWG,2.112,0,1367.570019
48433470,F,4,8/25/1968,654,C,114,4,HBACK,0.836,0,0
52106329,M,4,8/11/1969,804,A,48.3,3,SEDAN,1.65,0,0
20119178,F,5,1/23/1957,741,D,133.2,1,HBACK,1.43,0,0
30738421,F,2,1/8/1985,542,C,120,3,SEDAN,1.881,0,794.0208766
24237160,M,4,12/9/1962,802,B,147.4,3,TRUCK,2.013,0,230.0322041
40297834,F,3,4/11/1970,455,E,34.5,4,HBACK,0.704,0,2009.813073
53338430,M,3,11/22/1974,780,C,133.5,2,SEDAN,1.639,0,17.73369955
98995933,M,5,12/2/1956,528,A,89.6,3,SEDAN,1.023,0,4492.956897
12869045,F,2,3/16/1986,610,A,88.2,3,HBACK,1.221,0,0
82075756,F,5,6/15/1950,778,A,59,3,SEDAN,1.023,0,28.89099576
25881662,M,4,3/15/1964,681,E,16.5,2,TRUCK,3.146,0,0
22923989,F,2,7/27/1987,686,A,71.9,3,SEDAN,1.155,0,89.65766804
36121047,M,6,12/29/1943,805,C,79.5,1,HBACK,1.562,0,0
21864725,F,5,9/19/1952,845,A,94.1,2,SEDAN,2.046,0,35.19628239
19382615,M,1,12/10/1999,662,C,139.5,3,UTE,1.584,0,145.3116216
38412801,M,4,1/1/1968,675,B,140.5,2,HBACK,1.419,0,157.7565646
30514999,M,4,10/17/1968,650,A,78.7,4,HBACK,0.473,0,0
12283299,M,4,6/19/1969,595,A,115.1,4,HBACK,1.265,0,409.4622301
87174669,F,1,10/1/1998,636,D,149.3,2,HBACK,1.1,0,27.73003748
41041341,F,1,1/30/1993,538,B,149.6,3,HBACK,0.836,0,1341.967344
96580625,F,4,8/10/1965,470,D,83.8,3,STNWG,1.87,1,459.6103828
24817551,F,2,3/26/1987,374,B,119.5,2,HBACK,1.254,0,5856.791126
70522611,F,4,8/25/1966,620,A,35.9,1,SEDAN,3.19,0,104.9489883
13893385,M,3,5/29/1975,650,C,,3,SEDAN,1.562,0,0
50492024,F,1,11/7/1996,707,B,,4,SEDAN,0.407,0,21.41580475
69843475,F,3,6/13/1974,710,C,127.5,2,HBACK,1.144,0,73.04281928
59997881,F,1,7/24/1995,562,A,71,1,HBACK,1.507,0,64.49861514
35735310,M,1,11/28/1990,669,E,25.5,2,STNWG,4.4,0,43.42128226
30878127,F,1,10/7/1991,562,C,81,3,HBACK,1.408,0,293.3674504
14591510,F,3,8/8/1970,661,C,112.5,1,STNWG,4.631,0,630.4694019
17878352,F,3,8/25/1977,697,D,77.5,1,UTE,4.7839,0,78.7488068
74998835,M,6,2/3/1949,601,B,135.3,4,SEDAN,0.715,0,64.56075105
92288561,F,4,6/30/1966,736,E,93,3,SEDAN,1.254,0,13.53306579
59447118,M,6,4/9/1939,807,D,96,4,STNWG,1.837,0,35.08617036
35438206,M,5,7/22/1957,731,C,145.5,2,SEDAN,1.826,0,15.5795961
80724130,M,6,4/20/1938,844,D,61.9,3,STNWG,3.157,0,0
52864759,M,4,8/19/1966,515,C,135,4,SEDAN,0.715,0,370.7914844
59916741,F,,10/30/1975,766,C,133.5,1,HBACK,1.628,0,0
18961381,M,5,10/12/1950,714,B,134.9,2,STNWG,3.025,0,100.1249946
60654796,F,5,8/13/1952,714,B,106.8,1,SEDAN,2.618,0,0
11331507,M,3,6/15/1971,751,E,31.5,3,TRUCK,3.036,0,0
82698619,F,4,3/5/1966,619,A,79,3,STNWG,3.839,0,51.85947166
65917669,M,2,12/15/1982,,B,118.5,3,HBACK,0.759,0,416.5174354
45628337,F,2,3/31/1983,526,B,117.3,3,HBACK,1.21,0,783.359172
72379073,F,2,5/6/1980,631,F,78,4,STNWG,0.429,0,144.1029248
45744293,M,4,2/14/1966,753,C,135,3,SEDAN,1.639,0,0
36678024,F,1,2/25/1994,617,A,68.6,3,HBACK,0.957,0,79.73417354
13578072,F,5,6/5/1954,758,C,148.5,3,STNWG,3.014,0,58.1431488
39431000,F,2,12/1/1989,325,A,69.8,2,HBACK,2.002,1,3791.052822
63603780,M,2,7/26/1985,759,B,126.3,2,HBACK,1.353,0,695.1284316
81243106,M,3,2/16/1972,741,C,136.5,1,HBACK,1.43,0,133.5687869
89238866,M,4,8/8/1969,810,B,122,1,SEDAN,2.893,0,76.66400414
58539113,F,2,3/8/1988,698,C,136.5,1,HBACK,1.94073,0,0
16485848,M,3,4/3/1971,818,A,83.9,1,HBACK,1.474,0,113.3313756
23201553,F,3,3/29/1974,646,D,87.4,1,SEDAN,2.552,0,76.46797173
83672681,F,5,1/8/1957,736,B,112.3,4,UTE,0.825,0,55.56582611
36556186,F,6,10/31/1947,316,C,126,3,SEDAN,1.232,1,5054.24123
34927247,M,4,7/25/1964,827,C,136.5,4,SEDAN,0.407,0,0
95459112,M,,5/31/1956,761,A,60,1,STNWG,3.014,0,0
70779745,M,5,3/3/1954,848,C,147,4,TRUCK,0.99,0,58.20323829
59703487,M,2,2/6/1988,,A,77.6,3,SEDAN,1.837,0,0
71873450,M,,4/2/1955,807,D,94.2,4,STNWG,1.397,0,98.43809308
70001277,M,5,10/10/1958,534,C,124.5,3,SEDAN,1.144,0,831.9459581
68546924,F,4,11/8/1966,772,D,140.7,4,SEDAN,0.385,0,0
94131865,M,6,8/7/1944,813,C,91.5,2,STNWG,2.002,0,0
79407403,F,2,10/5/1984,484,D,121.2,4,SEDAN,0.781,1,838.8027178
79268940,F,4,8/19/1969,728,B,124.7,3,SEDAN,1.837,0,255.7806144
69224878,M,6,2/26/1936,828,A,54.3,3,SEDAN,1.221,0,0
97132642,M,4,8/8/1961,611,B,104,4,STNWG,1.243,0,276.6525897
56821019,M,3,12/12/1979,834,C,141,2,PANVN,2.486,0,99.79333456
47560288,F,,10/1/1969,604,E,48,2,HBACK,1.485,0,0
27681607,F,3,6/18/1979,544,A,85.8,1,STNWG,2.893,0,1056.107962
59777943,F,3,11/30/1974,778,A,73.9,3,PANVN,1.694,0,0
29862584,F,1,11/7/1990,495,A,91.7,4,HBACK,0.374,0,831.4455027
28675198,F,5,3/14/1951,777,C,124.5,3,HBACK,0.979,0,0
52649883,M,3,2/19/1975,659,B,106.9,4,STNWG,1.045,0,0
35943136,F,6,9/25/1925,769,A,82.4,4,HBACK,0.308,0,0
85136624,F,3,9/12/1970,680,C,,1,STNWG,3.443,0,141.1706189
50061177,F,5,9/4/1959,844,C,124.5,4,UTE,1.441,0,39.77194526
71767360,M,5,11/27/1958,789,C,148.5,2,STNWG,4.103,0,0
38114484,M,,3/12/1981,497,E,37.5,1,STNWG,3.014,0,537.9967936
96856725,M,,1/22/1939,823,E,58.5,1,STNWG,5.3889,0,0
70062994,F,1,2/18/1997,650,B,147.7,2,HBACK,1.298,0,29.0340546
60338442,F,4,4/2/1965,782,C,142.5,4,UTE,1.672,0,26.18539598
52278709,F,4,2/9/1964,633,C,142.5,3,SEDAN,1.067,0,0
64801614,M,5,2/20/1953,843,D,80.9,4,TRUCK,0.968,0,0
92588449,F,3,2/24/1973,727,B,135.5,4,HBACK,0.561,0,67.88992718
78599990,M,3,11/22/1972,648,B,,2,SEDAN,2.123,0,0
17453679,F,2,10/5/1980,506,C,90,3,HBACK,0.869,0,1413.298142
64519155,F,3,8/6/1977,808,E,66,4,STNWG,1.496,0,0
49670805,M,4,11/10/1966,577,A,88.1,3,COUPE,2.057,0,448.1144665
52221427,F,4,11/9/1965,375,C,106.5,4,UTE,0.264,0,1537.05819
46157698,F,5,6/8/1954,449,C,132,3,HBACK,2.024,0,2480.649825
85849183,M,5,7/23/1957,782,B,116.9,4,SEDAN,0.407,0,0
75655087,F,1,2/1/1993,609,A,14.8,2,SEDAN,1.441,0,0
49956239,F,3,6/1/1973,,D,123.2,3,HBACK,0.781,0,45.51014776
11230062,F,4,7/20/1969,741,B,123.3,2,HBACK,1.43,0,18.97534268
92532939,M,5,10/22/1957,798,A,47.5,3,STNWG,3.289,0,13.4855469
48932477,F,3,5/29/1976,749,A,,2,HBACK,1.771,0,0
80886599,M,2,10/28/1980,666,B,139.8,2,STNWG,2.761,0,23.8694468
72134600,M,2,9/17/1987,468,A,104.6,3,PANVN,2.035,0,1543.965317
77401898,M,3,7/23/1972,669,A,86.1,3,STNWG,3.212,0,283.2867919
92999716,F,2,4/9/1987,603,A,70.8,2,SEDAN,2.123,0,0
89711505,M,2,3/6/1981,541,C,148.5,4,UTE,1.628,1,376.4117029
53728670,F,3,4/26/1971,318,C,138,2,HBACK,1.43,0,739.4149626
21847271,M,2,1/11/1982,477,B,146,1,HBACK,2.189,0,1080.676713
41720719,M,3,7/9/1973,728,A,85.6,1,STNWG,4.158,0,0
17533857,F,5,1/1/1958,724,B,85.2,2,SEDAN,1.881,0,0
51807217,F,,9/17/1983,554,F,112,3,STNWG,2.244,0,618.6262683
50576228,M,5,8/9/1952,731,D,144.5,4,STNWG,0.88,0,55.8636536
28402412,M,5,12/19/1951,818,B,,4,STNWG,1.265,0,28.94472438
96399246,M,4,2/21/1964,671,C,79.5,3,SEDAN,1.595,0,0
26501261,F,,8/13/1957,752,D,118.8,4,SEDAN,0.616,0,0
80049579,F,2,12/27/1985,581,C,124.5,1,HBACK,2.09,0,199.9580117
67419242,F,1,5/6/1991,568,E,,3,HBACK,0.935,0,601.5845796
68416185,F,,1/3/1982,542,F,106,3,HBACK,1.628,0,1214.016457
74057891,M,6,9/7/1942,318,B,113.9,2,HBACK,1.573,1,4540.749732
84268948,F,6,4/16/1929,752,C,138,4,HBACK,0.407,0,13.7904871
52619749,F,5,11/12/1951,803,A,94.5,4,HBACK,0.814,0,0
68135930,M,,9/17/1940,320,C,148.5,4,UTE,0.55,1,2626.85765
77691858,M,5,12/10/1959,738,A,83.4,4,SEDAN,0.55,0,0
13991583,F,4,7/24/1967,821,C,148.5,3,HBACK,1.1,0,54.15021553
10799760,M,2,5/7/1983,651,B,110.2,3,HBACK,2.86,0,97.62885839
18169300,M,1,11/11/1993,699,E,30,1,STNWG,6.138,0,88.44174223
28059873,F,6,9/23/1935,820,A,110.9,2,HBACK,2.024,0,0
80554274,M,6,11/8/1949,765,A,60.9,4,HBACK,0.209,0,0
64992589,M,4,1/27/1965,706,A,42.8,4,MIBUS,1.694,0,0
39606207,F,5,1/13/1954,712,C,123,4,SEDAN,0.792,0,97.01384434
95722426,F,4,11/27/1965,601,C,114,4,SEDAN,0.418,0,202.0457013
52323349,F,5,11/19/1959,821,A,83.7,3,MIBUS,2.86,0,0
75629393,M,2,5/14/1980,,D,65.8,3,TRUCK,3.08,0,1373.698792
37127545,M,2,12/24/1980,640,C,148.5,3,SEDAN,1.881,0,34.47126865
33733010,M,4,8/21/1965,805,C,145.5,4,SEDAN,1.298,0,0
70269871,M,2,8/15/1985,548,C,139.5,3,STNWG,1.705,0,332.7787681
99514497,F,3,5/28/1976,672,A,79.2,3,MIBUS,3.124,0,0
63948167,F,5,10/9/1957,697,D,89.9,1,SEDAN,2.651,0,0
24452342,F,3,1/10/1971,674,C,150,3,HBACK,0.924,0,49.24904753
79456307,F,,7/3/1970,783,B,158.7,3,HBACK,0.957,0,232.9679718
30959403,F,4,8/23/1967,822,F,118,2,STNWG,2.673,0,0
66065424,M,5,2/21/1955,768,A,79.9,3,HBACK,1.1,0,0
46398194,F,3,6/17/1974,636,A,72.5,4,STNWG,1.276,0,0
99276578,F,5,3/2/1951,823,C,142.5,3,HBACK,0.836,0,0
76632201,F,4,11/27/1964,693,E,21,1,STNWG,3.531,0,0
65394366,M,3,3/11/1972,788,A,56.6,3,SEDAN,1.947,0,0
35622871,F,2,6/20/1986,700,C,118.5,3,HBACK,2.42,0,0
85447802,M,2,1/16/1987,810,D,113.6,2,STNWG,4.763,0,0
89359868,F,1,9/17/1993,779,F,,3,HBACK,1.001,0,192.2265245
79119502,F,2,11/10/1986,695,D,81.3,3,SEDAN,1.067,0,232.4737588
21173436,M,4,1/20/1960,771,C,138,3,PANVN,2.629,0,0
16352404,F,2,7/2/1986,611,A,90.4,1,HBACK,1.43,0,381.174587
36261573,M,6,5/25/1948,703,C,124.5,1,SEDAN,2.365,0,0
92293048,F,2,8/3/1983,539,C,133.5,4,HBACK,0.902,0,67.25250958
63171276,F,3,8/7/1975,804,C,141,2,HBACK,1.672,0,53.93782536
64336585,M,2,7/18/1989,720,A,120.6,4,UTE,0.473,0,0
99210426,M,4,12/25/1961,821,C,123,2,SEDAN,1.771,0,127.7546568
33000220,F,2,5/17/1983,655,B,141,1,HBACK,1.815,0,162.8279071
48350728,M,5,1/7/1955,844,A,46.9,2,SEDAN,2.167,0,0
72034846,F,1,5/12/1998,,A,75.5,2,STNWG,3.938,0,1751.07325
89106503,M,1,10/2/1996,728,B,132.4,4,HBACK,0.704,0,100.8438373
79326609,M,5,2/18/1957,772,B,109.2,1,SEDAN,2.915,0,0
10953814,M,5,2/8/1955,784,A,67.7,4,SEDAN,0.374,0,56.18710525
28242376,M,,6/3/1963,616,E,49.5,1,HBACK,1.507,0,97.05632575
53155123,F,3,12/12/1979,690,B,127.2,1,STNWG,7.018,0,0
90517858,M,5,9/15/1957,826,E,67.5,1,STNWG,5.203,0,0
56315005,M,3,10/15/1978,611,F,92,2,HDTOP,3.817,0,508.5326949
22727447,F,4,10/9/1966,807,C,141,3,SEDAN,0.902,0,0
10313720,M,2,10/20/1982,,F,110,3,STNWG,3.41,0,1629.970793
20089701,F,2,12/3/1987,677,B,104.3,1,HBACK,1.54,0,0
23741120,F,6,2/7/1942,785,E,43.5,4,HBACK,0.484,0,0
92888313,F,5,1/25/1952,711,C,,1,SEDAN,3.63,0,0
99543911,F,6,3/13/1947,761,C,112.5,1,STNWG,5.104,0,83.99658103
63884609,F,3,4/24/1974,807,C,130.5,4,STNWG,1.672,0,0
42621474,M,5,10/24/1950,776,B,86.6,4,STNWG,0.517,0,0
42833613,F,2,4/28/1985,,A,86,2,STNWG,1.936,0,62.41159718
71676674,M,2,1/12/1983,394,D,121.7,1,SEDAN,2.343,0,4070.600362
62998573,F,5,7/20/1952,806,B,100.6,3,HBACK,1.122,0,575.7685343
67117373,F,4,6/12/1968,844,B,89.6,3,STNWG,1.133,0,0
71541428,M,3,12/19/1972,685,F,94,4,STNWG,1.452,0,86.38426194
79572290,F,2,10/16/1987,521,D,111.3,1,SEDAN,2.057,0,8434.050414
13424274,F,2,10/16/1982,354,B,120.4,1,SEDAN,2.519,1,7000.22323
31410838,F,2,11/25/1986,442,E,48,4,UTE,0.902,0,1126.930655
88139566,F,3,3/30/1973,673,C,145.5,4,SEDAN,1.045,0,0
87044072,M,1,8/22/1996,578,C,97.5,3,UTE,1.441,0,125.6414869
65550803,F,1,10/1/1997,583,C,130.5,3,SEDAN,0.924,0,1349.860529
76769533,M,5,11/9/1959,427,B,157.1,4,SEDAN,0.594,2,6738.450883
25628460,F,5,8/3/1955,757,C,144,3,STNWG,2.717,0,0
32407990,F,,2/26/1966,418,C,135,4,HBACK,0.748,1,2962.779568
86801156,F,5,6/1/1956,813,B,123.8,2,SEDAN,1.507,0,0
61165180,M,1,8/22/1990,625,C,150,2,SEDAN,2.002,0,76.75404694
22673491,F,4,3/22/1964,703,E,39,1,SEDAN,2.519,0,0
22454572,F,1,8/7/1992,790,C,112.5,1,HBACK,1.7039,0,27.56805791
30920933,M,4,5/26/1966,797,E,64.5,3,TRUCK,2.97,0,0
70652404,F,2,3/18/1989,629,C,144,2,STNWG,2.761,0,331.5997559
85802382,M,3,10/7/1979,442,A,114.6,3,UTE,1.54,0,2704.858792
47093339,F,5,3/2/1952,818,B,123.2,3,HBACK,1.342,0,0
12983239,M,3,3/28/1971,769,C,114,3,UTE,1.54,0,33.68502266
19491218,M,5,4/14/1952,678,E,94.5,3,HBACK,1.045,0,0
95751458,F,,7/12/1981,412,A,61.4,1,STNWG,5.17,0,3636.162394
67772516,F,5,7/16/1953,769,C,94.5,2,HBACK,1.386,0,0
94410568,F,3,3/2/1970,634,B,114.4,4,SEDAN,1.364,0,83.28425189
20591030,F,4,7/11/1967,499,E,54,3,HBACK,0.836,0,171.407865
67581662,F,6,4/1/1944,846,B,92.8,3,STNWG,1.727,0,0
94623401,M,3,2/18/1972,622,F,154,3,SEDAN,1.067,0,347.0982346
61328944,F,3,9/21/1974,618,C,88.5,2,STNWG,3.003,0,0
41743865,M,6,3/16/1941,766,D,40.9,3,SEDAN,1.419,0,0
99594891,M,3,1/13/1972,812,A,81.1,3,STNWG,1.661,0,0
84697863,F,2,12/7/1983,320,C,133.5,1,STNWG,3.443,0,5375.576216
95081010,M,4,3/7/1964,539,D,102.2,1,STNWG,3.531,0,1871.81795
99521934,M,2,7/27/1984,710,F,126,1,HBACK,1.683,0,209.7919892
